N,P,K,temperature,humidity,ph,rainfall,label
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,coconut
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,coconut
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,coconut
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,coconut
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,coconut
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,coconut
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,coconut
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,coconut
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,coconut
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,coconut
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,coconut
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,coconut
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,coconut
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut
160,53,160,31.638,68.428,6.015672239,112.482,brinjal
140,54,140,30.683,68.8,5.735364307,132.792,brinjal
155,55,155,31.076,60.483,5.565906333,125.894,brinjal
140,59,140,31.226,67.303,5.855457599,139.436,brinjal
146,66,146,26.422,61.964,5.718552973,127.961,brinjal
168,62,168,26.152,62.278,6.006784979,109.455,brinjal
177,55,177,33.369,68.27,6.008386283,124.021,brinjal
147,47,147,29.607,60.262,5.665785202,143.751,brinjal
143,53,143,26.203,67.535,5.764615485,123.752,brinjal
141,52,141,28.305,67.63,5.901495544,138.657,brinjal
149,57,149,27.472,66.365,5.779032666,139.069,brinjal
142,61,142,30.966,66.388,5.67154928,102.878,brinjal
146,51,146,28.763,63.225,5.521439523,109.732,brinjal
177,53,177,28.215,62.74,5.853343655,131.091,brinjal
167,56,167,28.372,65.381,6.087455799,117.113,brinjal
143,60,143,28.743,64.609,6.057693366,130.841,brinjal
138,62,138,29.28,62.893,5.720449769,144.322,brinjal
144,57,144,30.165,65.269,5.831689506,118.336,brinjal
157,65,157,33.181,65.268,5.553106264,119.097,brinjal
151,50,151,33.226,63.307,5.668258226,106.799,brinjal
151,55,151,29.388,62.243,5.752401887,103.248,brinjal
140,58,140,31.153,62.451,5.652143699,112.277,brinjal
141,65,141,30.651,63.177,5.744631795,108.748,brinjal
163,64,163,28.484,66.449,5.68802162,122.515,brinjal
146,54,146,27.296,62.706,5.954629324,110.729,brinjal
173,57,173,29.889,60.444,5.607652157,106.051,brinjal
149,52,149,28.237,63.39,5.631005298,134.063,brinjal
173,59,173,31.208,66.817,5.906918817,119.433,brinjal
150,59,150,29.371,62.468,5.898293044,122.465,brinjal
142,52,142,26.848,63.106,5.538566893,137.605,brinjal
164,53,164,29.156,64.907,5.977651226,124.855,brinjal
160,60,160,33.126,64.226,5.983075895,110.363,brinjal
140,64,140,27.793,62.089,5.785723961,141.957,brinjal
172,47,172,27.143,60.691,5.693441155,103.642,brinjal
140,55,140,26.172,64.077,5.886068274,142.392,brinjal
142,51,142,30.292,61.873,5.675934962,117.272,brinjal
140,60,140,29.436,63.132,5.988265888,115.779,brinjal
156,52,156,32.66,63.369,6.0539819,137.814,brinjal
140,53,140,29.253,60.191,5.719536555,129.946,brinjal
147,62,147,28.677,61.307,5.807585854,132.152,brinjal
163,60,163,29.847,62.802,5.93221485,123.959,brinjal
157,57,157,27.222,60.54,5.810865753,131.682,brinjal
149,60,149,28.081,65.386,5.527541661,102.872,brinjal
146,60,146,30.931,61.23,5.569454601,102.869,brinjal
153,50,153,31.746,65.374,6.041065585,147.741,brinjal
144,65,144,26.658,66.043,5.708795456,127.584,brinjal
140,62,140,29.878,66.994,5.814341946,124.438,brinjal
151,53,151,29.31,61.394,5.542217061,107.287,brinjal
174,49,174,31.25,62.704,5.854558957,107.045,brinjal
151,58,151,29.454,62.934,5.884550475,107.757,brinjal
158,66,158,29.509,68.667,6.006085786,107.584,brinjal
154,61,154,30.791,68.491,5.732043735,140.018,brinjal
174,54,174,29.452,68.551,6.098052108,115.327,brinjal
164,47,164,31.469,63.068,6.005263534,110.845,brinjal
140,50,140,32.585,68.213,6.060812227,129.452,brinjal
147,60,147,31.315,66.058,6.046607434,133.798,brinjal
150,47,150,29.12,68.833,5.947011366,115.939,brinjal
143,57,143,26.983,62.233,5.81913858,116.746,brinjal
149,66,149,32.464,60.759,5.614525877,101.771,brinjal
172,50,172,27.79,63.985,5.753978061,130.751,brinjal
143,54,143,33.504,61.018,5.825041316,120.071,brinjal
163,50,163,32.649,64.862,5.745104394,146.144,brinjal
157,52,157,27.262,61.943,5.641116569,120.93,brinjal
142,61,142,27.129,61.354,5.570135478,117.99,brinjal
151,49,151,28.753,64.503,6.091992365,111.208,brinjal
141,57,141,26.191,61.904,5.520403794,102.313,brinjal
149,57,149,28.994,60.891,5.627939628,124.142,brinjal
153,65,153,29.487,64.661,5.994679507,131.902,brinjal
145,50,145,32.388,61.238,5.524707577,146.562,brinjal
156,52,156,33.12,65.232,5.827877818,141.958,brinjal
144,61,144,30.289,62.839,5.636691764,111.423,brinjal
147,49,147,27.666,60.076,5.907930899,141.347,brinjal
177,50,177,33.027,66.43,5.735025006,125.879,brinjal
178,57,178,30.083,65.804,6.044556594,106.111,brinjal
149,47,149,31.137,62.348,5.59781958,138.58,brinjal
154,65,154,28.166,61.682,5.691268104,107.792,brinjal
164,46,164,30.136,60.153,6.075492306,118.837,brinjal
145,60,145,30.585,63.585,5.772316209,101.406,brinjal
172,66,172,30.55,62.821,5.801047545,105.475,brinjal
163,50,163,31.052,61.932,5.757457943,125.357,brinjal
145,54,145,31.848,65.811,5.983395573,120.275,brinjal
138,57,138,31.471,64.59,5.976889498,103.471,brinjal
142,50,142,28.207,62.348,5.558902588,128.376,brinjal
146,56,146,32.1,65.345,5.979090365,125.977,brinjal
150,61,150,30.437,67.775,5.903528673,118.923,brinjal
139,64,139,26.356,65.785,6.03210948,106.057,brinjal
145,47,145,27.174,67.237,5.691690476,121.364,brinjal
145,47,145,27.211,65.804,5.839849298,116.927,brinjal
139,56,139,32.72,62.05,5.61448588,123.57,brinjal
139,65,139,33.637,65.246,5.56971816,137.932,brinjal
139,49,139,31.649,67.084,5.8942193,109.666,brinjal
168,59,168,28.803,64.923,5.762647875,137.594,brinjal
154,60,154,27.858,60.102,6.063406102,130.903,brinjal
147,66,147,30.491,66.432,5.63737841,142.924,brinjal
167,46,167,27.625,61.19,6,110.489,brinjal
141,62,141,28.306,68.064,5.764729934,112.371,brinjal
146,65,146,29.987,68.237,5.913678684,127.119,brinjal
164,49,164,32.387,68.351,5.766259769,137.726,brinjal
137,64,137,26.406,67.874,5.55606399,141.573,brinjal
156,62,156,29.632,63.5,5.88377241,134.648,brinjal
50,53,70,31.997,63.201,6.002524871,112.482,yard long bean
57,50,65,29.674,60.633,6.033485257,132.792,yard long bean
51,50,67,30.744,68.207,7.021933579,125.894,yard long bean
49,49,56,33.571,63.668,6.207459637,139.436,yard long bean
63,46,61,25.479,67.527,6.090060478,127.961,yard long bean
58,51,57,27.968,67.006,6.346715209,109.455,yard long bean
53,51,63,30.909,66.292,6.661957897,124.021,yard long bean
55,52,63,26.484,68.785,6.176860192,143.751,yard long bean
48,52,66,25.307,61.391,7.051847296,123.752,yard long bean
48,53,58,28.012,66.663,6.386259978,138.657,yard long bean
60,50,60,34.365,61.296,7,139.069,yard long bean
48,53,65,27.197,63.765,6.025028997,102.878,yard long bean
47,50,60,27.631,67.516,6.344751947,109.732,yard long bean
56,48,67,33.581,65.909,7.02777956,131.091,yard long bean
46,49,56,26.601,63.577,6.299304715,117.113,yard long bean
47,52,60,30.319,60.815,7.014063944,130.841,yard long bean
59,53,59,28.305,67.114,6.488014404,144.322,yard long bean
55,50,59,29.912,64.826,5.626503893,118.336,yard long bean
51,50,59,33.103,63.399,6.239011,119.097,yard long bean
53,47,59,27.927,64.313,5.742688094,106.799,yard long bean
63,46,71,25.721,60.647,6.588017308,103.248,yard long bean
47,51,68,28.573,63.539,5.97586415,112.277,yard long bean
47,47,59,26.752,66.58,6.956682743,108.748,yard long bean
59,48,63,34.497,62.352,6.380396262,122.515,yard long bean
49,47,67,25.36,61.19,6.176618831,110.729,yard long bean
57,50,61,26.794,65.843,6.551130445,106.051,yard long bean
61,45,62,25.504,61.246,6.427726565,134.063,yard long bean
56,48,64,25.356,62.835,5.740947635,119.433,yard long bean
63,52,68,25.744,60.392,6.130136384,122.465,yard long bean
60,48,57,30.067,68.755,6.667633355,137.605,yard long bean
46,53,61,26.735,66.295,6.186814392,124.855,yard long bean
55,48,63,28.186,66.938,6.334837865,110.363,yard long bean
53,48,61,33.725,63.717,5.6214284,141.957,yard long bean
57,48,71,34.005,68.197,6.422318499,103.642,yard long bean
51,45,64,29.93,64.839,6.768001309,142.392,yard long bean
55,45,56,31.05,61.594,6.348441469,117.272,yard long bean
52,46,67,31.728,64.026,6.097294061,115.779,yard long bean
53,51,64,31.407,60.902,6.14132902,137.814,yard long bean
56,48,60,28.42,64.538,5.79248124,129.946,yard long bean
60,48,56,26.968,62.408,6.509174789,132.152,yard long bean
49,48,62,33.177,64.105,6.57256106,123.959,yard long bean
57,48,59,34.689,67.915,7,131.682,yard long bean
50,48,67,33.891,64.741,5.7457208,102.872,yard long bean
57,50,68,27.814,63.989,6.124333547,102.869,yard long bean
63,45,66,29.195,65.174,6.463538707,147.741,yard long bean
55,48,58,30.194,67.486,6.856833064,127.584,yard long bean
46,48,56,31.385,60.877,5.832389299,124.438,yard long bean
46,53,63,28.579,62.293,6.235357638,107.287,yard long bean
57,52,59,25.101,67.773,6.704273839,107.045,yard long bean
59,48,59,25.335,62.754,6.433313409,107.757,yard long bean
47,50,60,25.628,65.099,6.109478059,107.584,yard long bean
60,46,59,27.945,66.716,5.795413294,140.018,yard long bean
59,50,61,30.716,67.902,6.352076783,115.327,yard long bean
49,51,56,29.295,65.182,6.658769991,110.845,yard long bean
60,51,67,29.601,61.674,6.051822472,129.452,yard long bean
53,47,60,33.287,60.763,5.833143205,133.798,yard long bean
57,48,61,33.023,61.782,6.352771037,115.939,yard long bean
50,50,62,29.004,63.179,6.124050134,116.746,yard long bean
57,47,62,29.675,67.014,6.998787171,101.771,yard long bean
46,52,60,30.08,67.873,6.537914958,130.751,yard long bean
49,48,56,26.08,67.365,6.171054239,120.071,yard long bean
58,50,57,27.481,67.03,6.228268228,146.144,yard long bean
54,48,60,33.382,68.235,6.319952206,120.93,yard long bean
46,48,67,25.193,63.177,6.613341343,117.99,yard long bean
57,50,66,28.662,68.467,6.096838784,111.208,yard long bean
58,45,62,33.039,66.362,6.132570523,102.313,yard long bean
54,53,68,34.687,68.87,5.86008498,124.142,yard long bean
51,46,67,28.753,66.424,5.821619041,131.902,yard long bean
53,48,65,33.726,60.502,6.175170657,146.562,yard long bean
52,47,57,28.943,62.455,6.299076163,141.958,yard long bean
61,50,61,34.605,67.516,6.842966479,111.423,yard long bean
47,48,56,34.473,63.75,6.356295568,141.347,yard long bean
57,48,64,31.679,64.846,6.508342839,125.879,yard long bean
60,48,60,31.322,60.768,6,106.111,yard long bean
60,48,61,26.769,65.098,6.310699968,138.58,yard long bean
50,47,62,26.411,67.067,6.093328631,107.792,yard long bean
55,48,60,26.482,67.712,6.691074249,118.837,yard long bean
63,53,61,26.836,67.234,6.187746776,101.406,yard long bean
56,47,67,26.621,61.707,6.491506245,105.475,yard long bean
46,50,64,25.4,60.873,6.855362875,125.357,yard long bean
52,52,59,25.187,66.691,5.71593,120.275,yard long bean
59,45,64,29.048,63.062,6.067302109,103.471,yard long bean
59,45,59,28.387,68.745,6.432051512,128.376,yard long bean
51,45,59,27.395,61.602,6.253408852,125.977,yard long bean
50,46,65,31.951,68.187,6.287318723,118.923,yard long bean
63,50,71,33.259,63.417,6.161865733,106.057,yard long bean
48,51,56,34.69,65.553,6.065898283,121.364,yard long bean
49,53,59,34.819,61.76,6.311077075,116.927,yard long bean
57,50,61,31.594,63.436,6.581693772,123.57,yard long bean
58,48,62,31.788,65.868,6.732826127,137.932,yard long bean
54,47,64,31.511,65.492,6.014572075,109.666,yard long bean
54,52,68,33.986,61.163,6.663559451,137.594,yard long bean
46,50,63,27.051,62.837,6.434610995,130.903,yard long bean
52,52,67,29.436,68.472,7,142.924,yard long bean
52,52,56,26.935,67.333,6.987332927,110.489,yard long bean
50,48,64,30.746,62.586,6.718725189,112.371,yard long bean
57,50,61,32.441,67.706,6.880204617,127.119,yard long bean
52,50,60,30.569,60.926,6.86106911,137.726,yard long bean
47,45,59,28.998,61.962,6.7693455,141.573,yard long bean
54,53,58,27.458,65.788,7,134.648,yard long bean
91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,coffee
107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,coffee
83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,coffee
108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,coffee
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,coffee
109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,coffee
89,25,34,23.07895447,63.65861483,7.184801627,129.8765443,coffee
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,coffee
84,36,28,26.7350622,55.55164819,6.119892347,140.6305213,coffee
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,coffee
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,coffee
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,coffee
95,39,29,27.35152643,55.99375012,7.13411409,148.9812525,coffee
81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,coffee
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,coffee
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee
83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,coffee
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,coffee
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,coffee
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee
98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,coffee
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,coffee
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,coffee
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee
113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,coffee
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee
113,33,34,26.00373964,62.1445102,6.559817161,153.477776,coffee
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,coffee
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,coffee
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee
99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,coffee
120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,coffee
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee
100,40,35,27.56441788,54.41094079,6.955787351,177.816092,coffee
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee
115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,coffee
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee
82,24,26,24.31274458,53.57285558,6.089443603,184.4103931,coffee
94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,coffee
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,coffee
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,coffee
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,coffee
97,22,26,23.60567546,59.68849145,6.074190142,185.1568059,coffee
99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,coffee
89,28,33,26.44414097,53.83876189,6.993236001,175.3723314,coffee
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,coffee
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,coffee
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee
119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,coffee
116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,coffee
95,37,35,27.31317116,68.4233391,6.348337519,192.4288139,coffee
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,coffee
117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,coffee
105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,coffee
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee
80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,coffee
101,31,26,26.70897548,69.71184111,6.861235184,158.8608887,coffee
103,33,33,26.71717393,50.50148528,7.131435858,126.8073984,coffee
93,26,27,24.59245684,56.46829641,7.288211994,137.7044047,coffee
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,coffee
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,coffee
101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,coffee
107,31,31,23.17124551,52.97841162,6.766184468,153.1201644,coffee
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee
103,40,30,27.30901814,55.196224,6.348316257,141.4831644,coffee
118,31,34,27.54823036,62.88179198,6.123796057,181.4170812,coffee
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,coffee
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,coffee
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,coffee
99,15,27,27.41711238,56.63636248,6.086922359,127.92461,coffee
118,33,30,24.13179691,67.22512329,6.362607851,173.3228386,coffee
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,coffee
104,18,30,23.60301571,60.39647474,6.779832611,140.9370415,coffee
